ElectionType,Year,Province,EligibleVoters,Votes1,ValidVotes,Party,Count,Turnout,VoteShare
Second Chamber,1986,Utrecht,126887,111915,111574,Partij van de Arbeid (P.v.d.A.),26996,0.8793178182162081,0.24195601125710292
Second Chamber,1986,Zeeland,33697,29467,29369,Partij van de Arbeid (P.v.d.A.),7442,0.8715612665815948,0.2533964384214648
Second Chamber,1986,Zuid-Holland,212554,186719,186308,Partij van de Arbeid (P.v.d.A.),49295,0.876520790011009,0.2645887455181742
Second Chamber,1986,Drenthe,59913,53785,53632,VVD,9614,0.8951646554170214,0.17925865155131265
Second Chamber,1986,Flevoland,31247,25851,25814,VVD,5005,0.8261273082215893,0.1938870380413729
Second Chamber,1986,Fryslân,41236,38672,38568,VVD,4597,0.9352992530798332,0.11919207633271106
Second Chamber,1986,Gelderland,322433,278839,278036,VVD,47210,0.8623062775832498,0.16979815563452214
Second Chamber,1986,Groningen,34780,31507,31413,VVD,3645,0.9031914893617021,0.11603476267787222
Second Chamber,1986,Limburg,77496,66383,66119,VVD,6963,0.853192422834727,0.10531012265763245
Second Chamber,1986,Niet-provinciaal ingedeeld,39856,29818,29466,VVD,11657,0.7393115214773184,0.3956084979298174
Second Chamber,1986,Noord-Brabant,257074,217136,216438,VVD,34359,0.8419287831519329,0.1587475397111413
Second Chamber,1986,Noord-Holland,774214,624215,622174,VVD,123459,0.8036201877000416,0.19843162845120496
Second Chamber,1986,Overijssel,84584,76121,75924,VVD,11466,0.897616570509789,0.1510194404931247
Second Chamber,1986,Utrecht,126887,111915,111574,VVD,23361,0.8793178182162081,0.2093767365156757
Second Chamber,1986,Zeeland,33697,29467,29369,VVD,5079,0.8715612665815948,0.17293745105383226
Second Chamber,1986,Zuid-Holland,212554,186719,186308,VVD,42287,0.876520790011009,0.22697361358610474
Second Chamber,1986,Drenthe,59913,53785,53632,Democraten 66 (D66),3166,0.8951646554170214,0.05903192124105012
Second Chamber,1986,Flevoland,31247,25851,25814,Democraten 66 (D66),2731,0.8261273082215893,0.10579530487332456
Second Chamber,1986,Fryslân,41236,38672,38568,Democraten 66 (D66),1774,0.9352992530798332,0.04599668118647583
Second Chamber,1986,Gelderland,322433,278839,278036,Democraten 66 (D66),16171,0.8623062775832498,0.05816153303888705
Second Chamber,1986,Groningen,34780,31507,31413,Democraten 66 (D66),1283,0.9031914893617021,0.040842963104447204
Second Chamber,1986,Limburg,77496,66383,66119,Democraten 66 (D66),2944,0.853192422834727,0.04452577927675857
Second Chamber,1986,Niet-provinciaal ingedeeld,39856,29818,29466,Democraten 66 (D66),1559,0.7393115214773184,0.0529084368424625
Second Chamber,1986,Noord-Brabant,257074,217136,216438,Democraten 66 (D66),12525,0.8419287831519329,0.05786876611315943
Second Chamber,1986,Noord-Holland,774214,624215,622174,Democraten 66 (D66),50030,0.8036201877000416,0.08041158904100783
Second Chamber,1986,Overijssel,84584,76121,75924,Democraten 66 (D66),3621,0.897616570509789,0.04769242927137664
Second Chamber,1986,Utrecht,126887,111915,111574,Democraten 66 (D66),6886,0.8793178182162081,0.06171688744689623
Second Chamber,1986,Zeeland,33697,29467,29369,Democraten 66 (D66),1284,0.8715612665815948,0.04371956825223876
Second Chamber,1986,Zuid-Holland,212554,186719,186308,Democraten 66 (D66),12761,0.876520790011009,0.0684941065332675
Second Chamber,1986,Drenthe,59913,53785,53632,Staatkundig Gereformeerde Partij (SGP),68,0.8951646554170214,0.0012678997613365156
Second Chamber,1986,Flevoland,31247,25851,25814,Staatkundig Gereformeerde Partij (SGP),23,0.8261273082215893,8.909893856047106e-4
Second Chamber,1986,Fryslân,41236,38672,38568,Staatkundig Gereformeerde Partij (SGP),270,0.9352992530798332,0.0070006222775357806
Second Chamber,1986,Gelderland,322433,278839,278036,Staatkundig Gereformeerde Partij (SGP),7295,0.8623062775832498,0.026237609518191887
Second Chamber,1986,Groningen,34780,31507,31413,Staatkundig Gereformeerde Partij (SGP),40,0.9031914893617021,0.0012733581638175277
Second Chamber,1986,Limburg,77496,66383,66119,Staatkundig Gereformeerde Partij (SGP),34,0.853192422834727,5.142243530603911e-4
Second Chamber,1986,Niet-provinciaal ingedeeld,39856,29818,29466,Staatkundig Gereformeerde Partij (SGP),429,0.7393115214773184,0.01455915292201181
Second Chamber,1986,Noord-Brabant,257074,217136,216438,Staatkundig Gereformeerde Partij (SGP),1678,0.8419287831519329,0.007752797567894732
Second Chamber,1986,Noord-Holland,774214,624215,622174,Staatkundig Gereformeerde Partij (SGP),1193,0.8036201877000416,0.0019174700324989472
Second Chamber,1986,Overijssel,84584,76121,75924,Staatkundig Gereformeerde Partij (SGP),246,0.897616570509789,0.0032400821874506085
Second Chamber,1986,Utrecht,126887,111915,111574,Staatkundig Gereformeerde Partij (SGP),2328,0.8793178182162081,0.020865076092996575
Second Chamber,1986,Zeeland,33697,29467,29369,Staatkundig Gereformeerde Partij (SGP),2422,0.8715612665815948,0.0824679083387245
Second Chamber,1986,Zuid-Holland,212554,186719,186308,Staatkundig Gereformeerde Partij (SGP),7537,0.876520790011009,0.04045451617751251
Second Chamber,1986,Drenthe,59913,53785,53632,Politieke Partij Radikalen (PPR),852,0.8951646554170214,0.015886038186157518
Second Chamber,1986,Flevoland,31247,25851,25814,Politieke Partij Radikalen (PPR),343,0.8261273082215893,0.01328736344619199
Second Chamber,1986,Fryslân,41236,38672,38568,Politieke Partij Radikalen (PPR),409,0.9352992530798332,0.010604646338933831
Second Chamber,1986,Gelderland,322433,278839,278036,Politieke Partij Radikalen (PPR),3317,0.8623062775832498,0.011930109769957847
Second Chamber,1986,Groningen,34780,31507,31413,Politieke Partij Radikalen (PPR),340,0.9031914893617021,0.010823544392448986
Second Chamber,1986,Limburg,77496,66383,66119,Politieke Partij Radikalen (PPR),598,0.853192422834727,0.009044298915591584
Second Chamber,1986,Niet-provinciaal ingedeeld,39856,29818,29466,Politieke Partij Radikalen (PPR),276,0.7393115214773184,0.009366727754021585
Second Chamber,1986,Noord-Brabant,257074,217136,216438,Politieke Partij Radikalen (PPR),2351,0.8419287831519329,0.010862233064434157
Second Chamber,1986,Noord-Holland,774214,624215,622174,Politieke Partij Radikalen (PPR),10900,0.8036201877000416,0.017519214882010498
Second Chamber,1986,Overijssel,84584,76121,75924,Politieke Partij Radikalen (PPR),685,0.897616570509789,0.009022180074811655
Second Chamber,1986,Utrecht,126887,111915,111574,Politieke Partij Radikalen (PPR),1811,0.8793178182162081,0.016231380070625773
Second Chamber,1986,Zeeland,33697,29467,29369,Politieke Partij Radikalen (PPR),236,0.8715612665815948,0.00803568388436787
Second Chamber,1986,Zuid-Holland,212554,186719,186308,Politieke Partij Radikalen (PPR),1965,0.876520790011009,0.01054705111965133
Second Chamber,1986,Drenthe,59913,53785,53632,Pacifistisch-Socialistische Partij (PSP),505,0.8951646554170214,0.009416020286396182
Second Chamber,1986,Flevoland,31247,25851,25814,Pacifistisch-Socialistische Partij (PSP),290,0.8261273082215893,0.01123421399240722
Second Chamber,1986,Fryslân,41236,38672,38568,Pacifistisch-Socialistische Partij (PSP),248,0.9352992530798332,0.006430201203069903
Second Chamber,1986,Gelderland,322433,278839,278036,Pacifistisch-Socialistische Partij (PSP),2797,0.8623062775832498,0.010059848364959934
Second Chamber,1986,Groningen,34780,31507,31413,Pacifistisch-Socialistische Partij (PSP),240,0.9031914893617021,0.007640148982905166
Second Chamber,1986,Limburg,77496,66383,66119,Pacifistisch-Socialistische Partij (PSP),412,0.853192422834727,0.0062311892194376805
Second Chamber,1986,Niet-provinciaal ingedeeld,39856,29818,29466,Pacifistisch-Socialistische Partij (PSP),361,0.7393115214773184,0.012251408402905043
Second Chamber,1986,Noord-Brabant,257074,217136,216438,Pacifistisch-Socialistische Partij (PSP),2354,0.8419287831519329,0.01087609384673671
Second Chamber,1986,Noord-Holland,774214,624215,622174,Pacifistisch-Socialistische Partij (PSP),16932,0.8036201877000416,0.027214251961669888
Second Chamber,1986,Overijssel,84584,76121,75924,Pacifistisch-Socialistische Partij (PSP),434,0.897616570509789,0.005716242558347822
Second Chamber,1986,Utrecht,126887,111915,111574,Pacifistisch-Socialistische Partij (PSP),1281,0.8793178182162081,0.011481169448079302
Second Chamber,1986,Zeeland,33697,29467,29369,Pacifistisch-Socialistische Partij (PSP),164,0.8715612665815948,0.005584119309475978
Second Chamber,1986,Zuid-Holland,212554,186719,186308,Pacifistisch-Socialistische Partij (PSP),1403,0.876520790011009,0.0075305408248706445
Second Chamber,1986,Drenthe,59913,53785,53632,Gereformeerd Politiek Verbond (GPV),1824,0.8951646554170214,0.03400954653937947
Second Chamber,1986,Flevoland,31247,25851,25814,Gereformeerd Politiek Verbond (GPV),102,0.8261273082215893,0.003951344231812195
Second Chamber,1986,Fryslân,41236,38672,38568,Gereformeerd Politiek Verbond (GPV),726,0.9352992530798332,0.01882389545737399
Second Chamber,1986,Gelderland,322433,278839,278036,Gereformeerd Politiek Verbond (GPV),1719,0.8623062775832498,0.006182652606137335
Second Chamber,1986,Groningen,34780,31507,31413,Gereformeerd Politiek Verbond (GPV),1420,0.9031914893617021,0.04520421481552223
Second Chamber,1986,Limburg,77496,66383,66119,Gereformeerd Politiek Verbond (GPV),126,0.853192422834727,0.0019056549554590965
Second Chamber,1986,Niet-provinciaal ingedeeld,39856,29818,29466,Gereformeerd Politiek Verbond (GPV),382,0.7393115214773184,0.01296409421027625
Second Chamber,1986,Noord-Brabant,257074,217136,216438,Gereformeerd Politiek Verbond (GPV),383,0.8419287831519329,0.0017695598739592862
Second Chamber,1986,Noord-Holland,774214,624215,622174,Gereformeerd Politiek Verbond (GPV),2001,0.8036201877000416,0.003216142108156239
Second Chamber,1986,Overijssel,84584,76121,75924,Gereformeerd Politiek Verbond (GPV),1088,0.897616570509789,0.014330119593277488
Second Chamber,1986,Utrecht,126887,111915,111574,Gereformeerd Politiek Verbond (GPV),4924,0.8793178182162081,0.04413214548192231
Second Chamber,1986,Zeeland,33697,29467,29369,Gereformeerd Politiek Verbond (GPV),863,0.8715612665815948,0.029384725390718104
Second Chamber,1986,Zuid-Holland,212554,186719,186308,Gereformeerd Politiek Verbond (GPV),2454,0.876520790011009,0.013171737123472959
Second Chamber,1986,Drenthe,59913,53785,53632,Reformatorische Politieke Federatie (RPF),404,0.8951646554170214,0.007532816229116945
Second Chamber,1986,Flevoland,31247,25851,25814,Reformatorische Politieke Federatie (RPF),75,0.8261273082215893,0.0029054001704501434
Second Chamber,1986,Fryslân,41236,38672,38568,Reformatorische Politieke Federatie (RPF),728,0.9352992530798332,0.01887575191868907
Second Chamber,1986,Gelderland,322433,278839,278036,Reformatorische Politieke Federatie (RPF),3120,0.8623062775832498,0.011221568429987484
Second Chamber,1986,Groningen,34780,31507,31413,Reformatorische Politieke Federatie (RPF),288,0.9031914893617021,0.0091681787794862
Second Chamber,1986,Limburg,77496,66383,66119,Reformatorische Politieke Federatie (RPF),101,0.853192422834727,0.0015275488135029266
Second Chamber,1986,Niet-provinciaal ingedeeld,39856,29818,29466,Reformatorische Politieke Federatie (RPF),284,0.7393115214773184,0.009638227109210615
Second Chamber,1986,Noord-Brabant,257074,217136,216438,Reformatorische Politieke Federatie (RPF),550,0.8419287831519329,0.002541143422134745
Second Chamber,1986,Noord-Holland,774214,624215,622174,Reformatorische Politieke Federatie (RPF),2448,0.8036201877000416,0.003934590645060706
Second Chamber,1986,Overijssel,84584,76121,75924,Reformatorische Politieke Federatie (RPF),697,0.897616570509789,0.00918023286444339
Second Chamber,1986,Utrecht,126887,111915,111574,Reformatorische Politieke Federatie (RPF),1548,0.8793178182162081,0.013874200082456486
Second Chamber,1986,Zeeland,33697,29467,29369,Reformatorische Politieke Federatie (RPF),508,0.8715612665815948,0.01729715005618169
Second Chamber,1986,Zuid-Holland,212554,186719,186308,Reformatorische Politieke Federatie (RPF),2303,0.876520790011009,0.01236125126135217
Second Chamber,1986,Drenthe,59913,53785,53632,Communistische Partij van Nederland,250,0.8951646554170214,0.004661396181384248
Second Chamber,1986,Flevoland,31247,25851,25814,Communistische Partij van Nederland,394,0.8261273082215893,0.015263035562098086
Second Chamber,1986,Fryslân,41236,38672,38568,Communistische Partij van Nederland,95,0.9352992530798332,0.002463181912466293
Second Chamber,1986,Gelderland,322433,278839,278036,Communistische Partij van Nederland,862,0.8623062775832498,0.0031003179444388496
Second Chamber,1986,Groningen,34780,31507,31413,Communistische Partij van Nederland,747,0.9031914893617021,0.02377996370929233
Second Chamber,1986,Limburg,77496,66383,66119,Communistische Partij van Nederland,172,0.853192422834727,0.0026013702566584493
Second Chamber,1986,Niet-provinciaal ingedeeld,39856,29818,29466,Communistische Partij van Nederland,109,0.7393115214773184,0.003699178714450553
Second Chamber,1986,Noord-Brabant,257074,217136,216438,Communistische Partij van Nederland,741,0.8419287831519329,0.0034236132287306298
Second Chamber,1986,Noord-Holland,774214,624215,622174,Communistische Partij van Nederland,12677,0.8036201877000416,0.02037532908800432
Second Chamber,1986,Overijssel,84584,76121,75924,Communistische Partij van Nederland,321,0.897616570509789,0.004227912122648965
Second Chamber,1986,Utrecht,126887,111915,111574,Communistische Partij van Nederland,471,0.8793178182162081,0.004221413590979977
Second Chamber,1986,Zeeland,33697,29467,29369,Communistische Partij van Nederland,59,0.8715612665815948,0.0020089209710919677
Second Chamber,1986,Zuid-Holland,212554,186719,186308,Communistische Partij van Nederland,489,0.876520790011009,0.0026246860038216286
Second Chamber,1986,Drenthe,59913,53785,53632,CP,0,0.8951646554170214,0
Second Chamber,1986,Flevoland,31247,25851,25814,CP,404,0.8261273082215893,0.01565042225149144
Second Chamber,1986,Fryslân,41236,38672,38568,CP,42,0.9352992530798332,0.0010889856876166771
Second Chamber,1986,Gelderland,322433,278839,278036,CP,680,0.8623062775832498,0.00244572645268958
Second Chamber,1986,Groningen,34780,31507,31413,CP,38,0.9031914893617021,0.0012096902556266514
Second Chamber,1986,Limburg,77496,66383,66119,CP,216,0.853192422834727,0.0032668370665013082
Second Chamber,1986,Niet-provinciaal ingedeeld,39856,29818,29466,CP,170,0.7393115214773184,0.005769361297766918
Second Chamber,1986,Noord-Brabant,257074,217136,216438,CP,669,0.8419287831519329,0.003090954453469354
Second Chamber,1986,Noord-Holland,774214,624215,622174,CP,6695,0.8036201877000416,0.01076065537936333
Second Chamber,1986,Overijssel,84584,76121,75924,CP,167,0.897616570509789,0.002199567989041673
Second Chamber,1986,Utrecht,126887,111915,111574,CP,295,0.8793178182162081,0.00264398515783247
Second Chamber,1986,Zeeland,33697,29467,29369,CP,52,0.8715612665815948,0.0017705744151997004
Second Chamber,1986,Zuid-Holland,212554,186719,186308,CP,659,0.876520790011009,0.0035371535307125836
Second Chamber,1986,Drenthe,59913,53785,53632,SP (Socialistische Partij),124,0.8951646554170214,0.002312052505966587
Second Chamber,1986,Flevoland,31247,25851,25814,SP (Socialistische Partij),131,0.8261273082215893,0.005074765631052917
Second Chamber,1986,Fryslân,41236,38672,38568,SP (Socialistische Partij),51,0.9352992530798332,0.0013223397635345364
Second Chamber,1986,Gelderland,322433,278839,278036,SP (Socialistische Partij),745,0.8623062775832498,0.002679509128314319
Second Chamber,1986,Groningen,34780,31507,31413,SP (Socialistische Partij),54,0.9031914893617021,0.0017190335211536626
Second Chamber,1986,Limburg,77496,66383,66119,SP (Socialistische Partij),148,0.853192422834727,0.002238388360380526
Second Chamber,1986,Niet-provinciaal ingedeeld,39856,29818,29466,SP (Socialistische Partij),50,0.7393115214773184,0.0016968709699314464
Second Chamber,1986,Noord-Brabant,257074,217136,216438,SP (Socialistische Partij),1007,0.8419287831519329,0.004652602592890342
Second Chamber,1986,Noord-Holland,774214,624215,622174,SP (Socialistische Partij),1409,0.8036201877000416,0.0022646397952984215
Second Chamber,1986,Overijssel,84584,76121,75924,SP (Socialistische Partij),198,0.897616570509789,0.0026078710289236607
Second Chamber,1986,Utrecht,126887,111915,111574,SP (Socialistische Partij),159,0.8793178182162081,0.0014250631867639414
Second Chamber,1986,Zeeland,33697,29467,29369,SP (Socialistische Partij),6,0.8715612665815948,2.0429704790765773e-4
Second Chamber,1986,Zuid-Holland,212554,186719,186308,SP (Socialistische Partij),477,0.876520790011009,0.0025602765313352083
Second Chamber,1986,Drenthe,59913,53785,53632,Evangelische Volkspartij,194,0.8951646554170214,0.0036172434367541767
Second Chamber,1986,Flevoland,31247,25851,25814,Evangelische Volkspartij,45,0.8261273082215893,0.001743240102270086
Second Chamber,1986,Fryslân,41236,38672,38568,Evangelische Volkspartij,159,0.9352992530798332,0.004122588674548849
Second Chamber,1986,Gelderland,322433,278839,278036,Evangelische Volkspartij,611,0.8623062775832498,0.002197557150872549
Second Chamber,1986,Groningen,34780,31507,31413,Evangelische Volkspartij,148,0.9031914893617021,0.004711425206124852
Second Chamber,1986,Limburg,77496,66383,66119,Evangelische Volkspartij,46,0.853192422834727,6.957153011993526e-4
Second Chamber,1986,Niet-provinciaal ingedeeld,39856,29818,29466,Evangelische Volkspartij,113,0.7393115214773184,0.0038349283920450688
Second Chamber,1986,Noord-Brabant,257074,217136,216438,Evangelische Volkspartij,267,0.8419287831519329,0.001233609624927231
